changeset,From,Validated,SPAM,Import,Tagging Error
43869041,Crawl 2 Import,,N,Y,N
43871059,Crawl 2 Import,,N,Y,N
43902065,Crawl 2 Import,,N,N,N
43907742,Crawl 2 Import,,N,Y,N
43945792,Crawl 2 Import,,N,Y,N
43946222,Crawl 2 Import,,N,Y,N
43946268,Crawl 2 Import,,N,N,N
43946767,Crawl 2 Import,,N,Y,N
43948312,Crawl 2 Import,,N,N,N
43948510,Crawl 2 Import,,N,N,N
43949296,Crawl 2 Import,,N,N,N
43949732,Crawl 2 Import,,N,N,N
43951848,Crawl 2 Import,,N,N,N
43952058,Crawl 2 Import,,N,N,N
43953252,Crawl 2 Import,,N,N,N
45703162,Crawl  2 Bad Import,Y,N,Y,Y
45808981,Crawl  2 Bad Import,Y,N,N,N
46032284,Crawl  2 Bad Import,Y,N,Y,Y
46140041,Crawl  2 Bad Import,Y,N,Y,Y
46140133,Crawl  2 Bad Import,Y,N,Y,Y
46157120,Crawl  2 Bad Import,Y,N,Y,Y
46157637,Crawl  2 Bad Import,Y,N,Y,Y
46159033,Crawl  2 Bad Import,Y,N,Y,Y
46208224,Crawl  2 Bad Import,Y,N,Y,Y
46240898,Crawl  2 Bad Import,Y,N,Y,Y
46249285,Crawl  2 Bad Import,Y,N,Y,N
46266703,Crawl  2 Bad Import,Y,N,Y,Y
46277253,Crawl  2 Bad Import,Y,N,Y,Y
45824547,Crawl  2 Bad Import,Y,N,Y,Y
45836167,Crawl  2 Bad Import,Y,N,N,N
45925607,Crawl  2 Bad Import,Y,N,Y,Y
45936162,Crawl  2 Bad Import,Y,N,Y,Y
46156748,Crawl  2 Bad Import,Y,N,Y,Y
46190946,Crawl  2 Bad Import,Y,N,Y,Y
46199627,Crawl  2 Bad Import,Y,N,Y,Y
46064715,Crawl  2 Bad Import,Y,N,N,N
46133155,Crawl  2 Bad Import,Y,N,Y,Y
45763632,Crawl  2 Bad Import,Y,N,N,N
45808449,Crawl  2 Bad Import,Y,N,Y,Y
45815460,Crawl  2 Bad Import,Y,N,N,N
45831939,Crawl  2 Bad Import,Y,N,Y,Y
45839453,Crawl  2 Bad Import,Y,N,N,N
45736168,Crawl 2 SPAM,Y,Y,N,N
45798619,Crawl 2 SPAM,Y,Y,N,N
45997754,Crawl 2 SPAM,Y,Y,N,N
46005362,Crawl 2 SPAM,Y,Y,N,N
46072767,Crawl 2 SPAM,Y,Y,N,N
46128594,Crawl 2 SPAM,Y,Y,N,N
46175751,Crawl 2 SPAM,Y,Y,N,N
46208820,Crawl 2 SPAM,Y,Y,N,N
46286475,Crawl 2 SPAM,Y,Y,N,N
45919610,Crawl 2 SPAM,Y,Y,N,N
45837501,Crawl 2 SPAM,Y,Y,N,N
45986933,Crawl 2 SPAM,Y,N,N,N
45987304,Crawl 2 SPAM,Y,N,N,N
46036403,Crawl 2 SPAM,Y,N,N,N
46207254,Crawl 2 SPAM,Y,N,N,N
46254951,Crawl 2 SPAM,Y,N,N,N
46255844,Crawl 2 SPAM,Y,N,N,N
46256039,Crawl 2 SPAM,Y,N,N,N
46256330,Crawl 2 SPAM,Y,N,N,N
46256492,Crawl 2 SPAM,Y,N,N,N
45796712,Crawl 2 SPAM,Y,N,N,N
46206372,Crawl 2 SPAM,Y,N,N,N
45900983,Crawl 2 SPAM,Y,N,N,N
45771152,Crawl 2 OK,Y,N,N,N
45771159,Crawl 2 OK,Y,N,N,N
45793245,Crawl 2 OK,Y,N,N,N
45800063,Crawl 2 OK,Y,N,N,N
45807081,Crawl 2 OK,Y,N,N,N
45808062,Crawl 2 OK,Y,N,N,N
45938582,Crawl 2 OK,Y,N,N,N
45980251,Crawl 2 OK,Y,N,N,N
46006765,Crawl 2 OK,Y,N,N,N
46089895,Crawl 2 OK,Y,N,N,N
46134731,Crawl 2 OK,Y,N,N,N
46162950,Crawl 2 OK,Y,N,N,N
46215066,Crawl 2 OK,Y,N,N,N
46222464,Crawl 2 OK,Y,N,N,N
46261619,Crawl 2 OK,Y,N,N,N
46265440,Crawl 2 OK,Y,N,N,Y
45834742,Crawl 2 OK,Y,N,N,N
45888131,Crawl 2 OK,Y,N,N,N
46063478,Crawl 2 OK,Y,N,N,N
46119662,Crawl 2 OK,Y,N,N,N
46120242,Crawl 2 OK,Y,N,N,N
46131769,Crawl 2 OK,Y,N,N,N
45819355,Crawl 2 OK,Y,N,N,N
45702973,Crawl 1 Mapping Error,Y,N,N,N
45740639,Crawl 1 Mapping Error,Y,N,N,N
45882024,Crawl 1 Mapping Error,Y,N,N,N
45889713,Crawl 1 Mapping Error,Y,N,N,N
45945985,Crawl 1 Mapping Error,Y,N,N,N
46094043,Crawl 1 Mapping Error,Y,N,N,Y
46158739,Crawl 1 Mapping Error,Y,N,N,N
46239892,Crawl 1 Mapping Error,Y,N,N,N
46301727,Crawl 1 Mapping Error,Y,N,N,N
46342200,Crawl 1 Mapping Error,Y,N,N,Y
46469809,Crawl 1 Mapping Error,Y,N,N,N
46491276,Crawl 1 Mapping Error,Y,N,N,N
46496086,Crawl 1 Mapping Error,Y,N,N,N
46546922,Crawl 1 Mapping Error,Y,N,N,N
46548756,Crawl 1 Mapping Error,Y,N,N,N
46643812,Crawl 1 Mapping Error,Y,N,N,Y
46654767,Crawl 1 Mapping Error,Y,N,N,Y
46659661,Crawl 1 Mapping Error,Y,N,N,Y
46673272,Crawl 1 Mapping Error,Y,N,N,Y
46673283,Crawl 1 Mapping Error,Y,N,N,Y
46700595,Crawl 1 Mapping Error,Y,N,N,Y
46701162,Crawl 1 Mapping Error,Y,N,N,Y
46701480,Crawl 1 Mapping Error,Y,N,N,Y
46701501,Crawl 1 Mapping Error,Y,N,N,Y
46713358,Crawl 1 Mapping Error,Y,N,N,Y
46713382,Crawl 1 Mapping Error,Y,N,N,Y
46717284,Crawl 1 Mapping Error,Y,N,N,Y
46718640,Crawl 1 Mapping Error,Y,N,N,Y
46719498,Crawl 1 Mapping Error,Y,N,N,Y
46719790,Crawl 1 Mapping Error,Y,N,N,Y
46719901,Crawl 1 Mapping Error,Y,N,N,Y
46720785,Crawl 1 Mapping Error,Y,N,N,Y
46720874,Crawl 1 Mapping Error,Y,N,N,Y
46721123,Crawl 1 Mapping Error,Y,N,N,Y
46721732,Crawl 1 Mapping Error,Y,N,N,Y
46721792,Crawl 1 Mapping Error,Y,N,N,Y
46722012,Crawl 1 Mapping Error,Y,N,N,Y
46722291,Crawl 1 Mapping Error,Y,N,N,Y
46722390,Crawl 1 Mapping Error,Y,N,N,Y
46723367,Crawl 1 Mapping Error,Y,N,N,Y
46724578,Crawl 1 Mapping Error,Y,N,N,Y
46725343,Crawl 1 Mapping Error,Y,N,N,Y
46725599,Crawl 1 Mapping Error,Y,N,N,Y
46725857,Crawl 1 Mapping Error,Y,N,N,Y
46726577,Crawl 1 Mapping Error,Y,N,N,Y
46726626,Crawl 1 Mapping Error,Y,N,N,Y
46731291,Crawl 1 Mapping Error,Y,N,N,Y
46752424,Crawl 1 Mapping Error,Y,N,N,Y
46766692,Crawl 1 Mapping Error,Y,N,N,Y
46772156,Crawl 1 Mapping Error,Y,N,N,Y
45710132,Crawl 1 SPAM,Y,N,N,N
45722279,Crawl 1 SPAM,Y,N,N,N
45887464,Crawl 1 SPAM,Y,N,N,N
45899175,Crawl 1 SPAM,Y,N,N,Y
45913171,Crawl 1 SPAM,Y,N,N,N
45987620,Crawl 1 SPAM,Y,N,N,N
46101148,Crawl 1 SPAM,Y,N,N,N
46127641,Crawl 1 SPAM,Y,N,N,N
46172798,Crawl 1 SPAM,Y,N,N,N
46246246,Crawl 1 SPAM,Y,N,N,N
46276888,Crawl 1 SPAM,Y,N,N,N
46289786,Crawl 1 SPAM,Y,N,N,N
46373603,Crawl 1 SPAM,Y,N,N,N
46373916,Crawl 1 SPAM,Y,N,N,N
46374052,Crawl 1 SPAM,Y,N,N,N
46374209,Crawl 1 SPAM,Y,N,N,N
46374276,Crawl 1 SPAM,Y,N,N,N
46374309,Crawl 1 SPAM,Y,N,N,N
46374997,Crawl 1 SPAM,Y,N,N,N
46375081,Crawl 1 SPAM,Y,N,N,N
46375186,Crawl 1 SPAM,Y,N,N,N
46375222,Crawl 1 SPAM,Y,N,N,N
46375477,Crawl 1 SPAM,Y,N,N,N
46375560,Crawl 1 SPAM,Y,N,N,N
46375608,Crawl 1 SPAM,Y,N,N,N
46375651,Crawl 1 SPAM,Y,N,N,N
46375676,Crawl 1 SPAM,Y,N,N,N
46375720,Crawl 1 SPAM,Y,N,N,N
46375778,Crawl 1 SPAM,Y,N,N,N
46375873,Crawl 1 SPAM,Y,N,N,N
46376207,Crawl 1 SPAM,Y,N,N,N
46376229,Crawl 1 SPAM,Y,N,N,N
46376251,Crawl 1 SPAM,Y,N,N,N
46376279,Crawl 1 SPAM,Y,N,N,N
46376319,Crawl 1 SPAM,Y,N,N,N
46376344,Crawl 1 SPAM,Y,N,N,N
46376360,Crawl 1 SPAM,Y,N,N,N
46376382,Crawl 1 SPAM,Y,N,N,N
46376414,Crawl 1 SPAM,Y,N,N,N
46376451,Crawl 1 SPAM,Y,N,N,N
46376474,Crawl 1 SPAM,Y,N,N,N
46376493,Crawl 1 SPAM,Y,N,N,N
46376520,Crawl 1 SPAM,Y,N,N,N
46376548,Crawl 1 SPAM,Y,N,N,N
46376616,Crawl 1 SPAM,Y,N,N,N
46376630,Crawl 1 SPAM,Y,N,N,N
46376653,Crawl 1 SPAM,Y,N,N,N
46376693,Crawl 1 SPAM,Y,N,N,N
46376722,Crawl 1 SPAM,Y,N,N,N
46376794,Crawl 1 SPAM,Y,N,N,N
46376839,Crawl 1 SPAM,Y,N,N,N
46376861,Crawl 1 SPAM,Y,N,N,N
46376875,Crawl 1 SPAM,Y,N,N,N
46376892,Crawl 1 SPAM,Y,N,N,N
46376906,Crawl 1 SPAM,Y,N,N,N
46376934,Crawl 1 SPAM,Y,N,N,N
46376954,Crawl 1 SPAM,Y,N,N,N
46376973,Crawl 1 SPAM,Y,N,N,N
46376987,Crawl 1 SPAM,Y,N,N,N
46377018,Crawl 1 SPAM,Y,N,N,N
46377036,Crawl 1 SPAM,Y,N,N,N
46377089,Crawl 1 SPAM,Y,N,N,N
46377140,Crawl 1 SPAM,Y,N,N,N
46377442,Crawl 1 SPAM,Y,N,N,N
46378243,Crawl 1 SPAM,Y,N,N,N
46403185,Crawl 1 SPAM,Y,Y,N,N
46454270,Crawl 1 SPAM,Y,N,N,N
46454658,Crawl 1 SPAM,Y,N,N,N
46454935,Crawl 1 SPAM,Y,N,N,N
46466258,Crawl 1 SPAM,Y,Y,N,N
46529354,Crawl 1 SPAM,Y,N,N,N
46544357,Crawl 1 SPAM,Y,N,N,N
46553282,Crawl 1 SPAM,Y,N,N,N
46565121,Crawl 1 SPAM,Y,N,N,Y
46700324,Crawl 1 SPAM,Y,Y,N,N
46701086,Crawl 1 SPAM,Y,Y,N,N
46718319,Crawl 1 SPAM,Y,Y,N,N
46725796,Crawl 1 SPAM,Y,Y,N,N
46845055,Crawl 1 SPAM,Y,Y,N,N
46963974,Crawl 1 SPAM,Y,N,N,N
45707149,Crawl 1 SPAM,Y,N,N,N
45752813,Crawl 1 SPAM,Y,N,N,N
45754627,Crawl 1 SPAM,Y,N,N,N
45754769,Crawl 1 SPAM,Y,N,N,N
46061049,Crawl 1 SPAM,Y,N,N,N
46083593,Crawl 1 SPAM,Y,N,N,N
46149524,Crawl 1 SPAM,Y,N,N,N
46243913,Crawl 1 SPAM,Y,N,N,N
46373378,Crawl 1 SPAM,Y,N,N,N
46376763,Crawl 1 SPAM,Y,N,N,N
46409634,Crawl 1 SPAM,Y,N,N,N
46453150,Crawl 1 SPAM,Y,N,N,N
46454822,Crawl 1 SPAM,Y,N,N,N
46482906,Crawl 1 SPAM,Y,N,N,N
46549874,Crawl 1 SPAM,Y,N,N,N
46562273,Crawl 1 SPAM,Y,N,N,N
46831543,Crawl 1 SPAM,Y,N,N,N
46844954,Crawl 1 SPAM,Y,Y,N,N
45798177,Crawl 1 SPAM,Y,N,N,N
45798707,Crawl 1 SPAM,Y,N,N,N
45835315,Crawl 1 SPAM,Y,N,N,N
45932467,Crawl 1 SPAM,Y,N,N,N
46117062,Crawl 1 SPAM,Y,N,N,N
46289540,Crawl 1 SPAM,Y,N,N,N
46466740,Crawl 1 SPAM,Y,N,N,N
45824464,Crawl 1 SPAM,Y,Y,N,N
46093792,Crawl 1 SPAM,Y,N,N,N
46119824,Crawl 1 SPAM,Y,N,N,N
46156533,Crawl 1 SPAM,Y,N,N,N
46196318,Crawl 1 SPAM,Y,N,N,N
46266842,Crawl 1 SPAM,Y,N,N,N
46308325,Crawl 1 SPAM,Y,N,N,N
46371739,Crawl 1 SPAM,Y,N,N,N
46450550,Crawl 1 SPAM,Y,N,N,N
46494271,Crawl 1 SPAM,Y,Y,N,N
46501875,Crawl 1 SPAM,Y,Y,N,N
46557259,Crawl 1 SPAM,Y,N,N,N
46766481,Crawl 1 SPAM,Y,N,N,N
46775981,Crawl 1 SPAM,Y,N,N,N
46899754,Crawl 1 SPAM,Y,N,N,N
45832007,Crawl 1 SPAM,Y,N,N,N
45867371,Crawl 1 SPAM,Y,N,N,N
45912032,Crawl 1 SPAM,Y,N,N,N
45946425,Crawl 1 SPAM,Y,N,N,N
45993469,Crawl 1 SPAM,Y,Y,N,N
46145710,Crawl 1 SPAM,Y,N,N,N
46188485,Crawl 1 SPAM,Y,Y,N,N
46209320,Crawl 1 SPAM,Y,N,N,N
46255334,Crawl 1 SPAM,Y,N,N,N
46265475,Crawl 1 SPAM,Y,N,N,N
46289823,Crawl 1 SPAM,Y,N,N,N
46454772,Crawl 1 SPAM,Y,N,N,N
46629815,Crawl 1 SPAM,Y,N,N,N
46655523,Crawl 1 SPAM,Y,Y,N,N
46655984,Crawl 1 SPAM,Y,N,N,N
46673655,Crawl 1 SPAM,Y,N,N,N
46966403,Crawl 1 SPAM,Y,N,N,N
45712948,Crawl 1 SPAM,Y,Y,N,N
45763044,Crawl 1 SPAM,Y,N,N,N
46061040,Crawl 1 SPAM,Y,N,N,N
46221689,Crawl 1 SPAM,Y,N,N,N
46299859,Crawl 1 SPAM,Y,N,N,N
46455244,Crawl 1 SPAM,Y,N,N,N
46466154,Crawl 1 SPAM,Y,Y,N,N
46694001,Crawl 1 SPAM,Y,N,N,N
45726093,Crawl 1 Bad Import,Y,N,N,N
45743787,Crawl 1 Bad Import,Y,N,N,N
45757926,Crawl 1 Bad Import,Y,N,Y,N
45758008,Crawl 1 Bad Import,Y,N,Y,N
45758231,Crawl 1 Bad Import,Y,N,Y,N
45759595,Crawl 1 Bad Import,Y,N,N,N
45763129,Crawl 1 Bad Import,Y,N,N,N
45777847,Crawl 1 Bad Import,Y,N,N,N
45778053,Crawl 1 Bad Import,Y,N,N,N
45783367,Crawl 1 Bad Import,Y,N,Y,N
45787709,Crawl 1 Bad Import,Y,N,N,N
45804565,Crawl 1 Bad Import,Y,N,N,N
45815836,Crawl 1 Bad Import,Y,N,Y,N
45837076,Crawl 1 Bad Import,Y,N,N,N
45881220,Crawl 1 Bad Import,Y,N,N,Y
45882531,Crawl 1 Bad Import,Y,N,Y,N
45889531,Crawl 1 Bad Import,Y,N,N,N
45896104,Crawl 1 Bad Import,Y,N,Y,N
45896842,Crawl 1 Bad Import,Y,N,Y,N
45897017,Crawl 1 Bad Import,Y,N,Y,N
45906182,Crawl 1 Bad Import,Y,N,Y,Y
45918398,Crawl 1 Bad Import,Y,N,N,Y
45922683,Crawl 1 Bad Import,Y,N,N,N
45924698,Crawl 1 Bad Import,Y,N,Y,Y
45924746,Crawl 1 Bad Import,Y,N,N,N
45929923,Crawl 1 Bad Import,Y,N,N,N
45941185,Crawl 1 Bad Import,Y,N,Y,N
45954240,Crawl 1 Bad Import,Y,N,N,N
45956744,Crawl 1 Bad Import,Y,N,N,N
45969852,Crawl 1 Bad Import,Y,N,N,N
45970189,Crawl 1 Bad Import,Y,N,N,N
45984675,Crawl 1 Bad Import,Y,N,N,N
45985470,Crawl 1 Bad Import,Y,N,N,N
45987598,Crawl 1 Bad Import,Y,N,N,N
46007299,Crawl 1 Bad Import,Y,N,N,N
46015598,Crawl 1 Bad Import,Y,N,Y,N
46045193,Crawl 1 Bad Import,Y,N,N,N
46071526,Crawl 1 Bad Import,Y,N,N,N
46096194,Crawl 1 Bad Import,Y,N,N,Y
46101345,Crawl 1 Bad Import,Y,N,N,N
46114836,Crawl 1 Bad Import,Y,N,N,N
46120047,Crawl 1 Bad Import,Y,N,N,N
46132857,Crawl 1 Bad Import,Y,N,N,Y
46146254,Crawl 1 Bad Import,Y,N,N,N
46148387,Crawl 1 Bad Import,Y,N,N,N
46149141,Crawl 1 Bad Import,Y,N,N,N
46166076,Crawl 1 Bad Import,Y,N,N,N
46169557,Crawl 1 Bad Import,Y,N,N,N
46203413,Crawl 1 Bad Import,Y,N,N,N
46222345,Crawl 1 Bad Import,Y,N,Y,Y
46226745,Crawl 1 Bad Import,Y,N,N,N
46230537,Crawl 1 Bad Import,Y,N,N,N
46231379,Crawl 1 Bad Import,Y,N,Y,Y
46285031,Crawl 1 Bad Import,Y,N,N,N
46285878,Crawl 1 Bad Import,Y,N,N,N
46294760,Crawl 1 Bad Import,Y,N,N,N
46300593,Crawl 1 Bad Import,Y,N,N,N
46314302,Crawl 1 Bad Import,Y,N,Y,Y
46314508,Crawl 1 Bad Import,Y,N,Y,Y
46320059,Crawl 1 Bad Import,Y,N,N,N
46336097,Crawl 1 Bad Import,Y,N,N,N
46346497,Crawl 1 Bad Import,Y,N,Y,N
46347394,Crawl 1 Bad Import,Y,N,N,N
46349738,Crawl 1 Bad Import,Y,N,N,N
46363819,Crawl 1 Bad Import,Y,N,N,N
46365304,Crawl 1 Bad Import,Y,N,N,N
46369364,Crawl 1 Bad Import,Y,N,N,N
46380713,Crawl 1 Bad Import,Y,N,N,N
46397984,Crawl 1 Bad Import,Y,N,Y,Y
46402627,Crawl 1 Bad Import,Y,N,N,N
46423099,Crawl 1 Bad Import,Y,N,Y,Y
46424015,Crawl 1 Bad Import,Y,N,Y,N
46440548,Crawl 1 Bad Import,Y,N,Y,N
46466326,Crawl 1 Bad Import,Y,N,Y,N
46473412,Crawl 1 Bad Import,Y,N,Y,Y
46478566,Crawl 1 Bad Import,Y,N,N,N
46503260,Crawl 1 Bad Import,Y,N,N,N
46504921,Crawl 1 Bad Import,Y,N,N,N
46520253,Crawl 1 Bad Import,Y,N,Y,N
46520944,Crawl 1 Bad Import,Y,N,Y,Y
46532851,Crawl 1 Bad Import,Y,N,N,N
46534297,Crawl 1 Bad Import,Y,N,N,N
46547189,Crawl 1 Bad Import,Y,N,Y,N
46557719,Crawl 1 Bad Import,Y,N,N,N
46559555,Crawl 1 Bad Import,Y,N,N,N
46560384,Crawl 1 Bad Import,Y,N,N,N
46580222,Crawl 1 Bad Import,Y,N,N,N
46581110,Crawl 1 Bad Import,Y,N,N,N
46596875,Crawl 1 Bad Import,Y,N,N,N
46621640,Crawl 1 Bad Import,Y,N,Y,N
46638622,Crawl 1 Bad Import,Y,N,Y,Y
46649856,Crawl 1 Bad Import,Y,N,Y,N
46661105,Crawl 1 Bad Import,Y,N,N,N
46664023,Crawl 1 Bad Import,Y,N,N,N
46665194,Crawl 1 Bad Import,Y,N,N,N
46668195,Crawl 1 Bad Import,Y,N,Y,Y
46679447,Crawl 1 Bad Import,Y,N,N,N
46694148,Crawl 1 Bad Import,Y,N,N,N
46709631,Crawl 1 Bad Import,Y,N,N,N
46711414,Crawl 1 Bad Import,Y,N,N,N
46712224,Crawl 1 Bad Import,Y,N,N,N
46721795,Crawl 1 Bad Import,Y,N,N,N
46736744,Crawl 1 Bad Import,Y,N,N,N
46747668,Crawl 1 Bad Import,Y,N,N,N
46750964,Crawl 1 Bad Import,Y,N,N,N
46762329,Crawl 1 Bad Import,Y,N,Y,N
46762750,Crawl 1 Bad Import,Y,N,Y,N
46763238,Crawl 1 Bad Import,Y,N,Y,N
46771030,Crawl 1 Bad Import,Y,N,N,N
46789584,Crawl 1 Bad Import,Y,N,N,N
46796389,Crawl 1 Bad Import,Y,N,N,N
46796622,Crawl 1 Bad Import,Y,N,N,N
46804739,Crawl 1 Bad Import,Y,N,N,N
46801925,Crawl 1 Import,Y,N,N,N
46801973,Crawl 1 Import,Y,N,N,N
46801998,Crawl 1 Import,Y,N,N,N
46802173,Crawl 1 Import,Y,N,N,N
46802241,Crawl 1 Import,Y,N,N,N
46802250,Crawl 1 Import,Y,N,N,N
46802286,Crawl 1 Import,Y,N,N,N
46802287,Crawl 1 Import,Y,N,N,N
46802320,Crawl 1 Import,Y,N,N,N
46802375,Crawl 1 Import,Y,N,N,N
46802380,Crawl 1 Import,Y,N,N,N
46802401,Crawl 1 Import,Y,N,N,N
46802517,Crawl 1 Import,Y,N,N,N
46802522,Crawl 1 Import,Y,N,N,N
46802532,Crawl 1 Import,Y,N,N,N
46802583,Crawl 1 Import,Y,N,N,N
46802594,Crawl 1 Import,Y,N,N,N
46802765,Crawl 1 Import,Y,N,N,N
46802785,Crawl 1 Import,Y,N,N,N
46803630,Crawl 1 Import,Y,N,N,N
46803804,Crawl 1 Import,Y,N,N,N
46803946,Crawl 1 Import,Y,N,N,N
46804009,Crawl 1 Import,Y,N,N,N
46804059,Crawl 1 Import,Y,N,N,N
46804114,Crawl 1 Import,Y,N,N,N
46804257,Crawl 1 Import,Y,N,N,N
46804315,Crawl 1 Import,Y,N,N,N
46804633,Crawl 1 Import,Y,N,N,N
46804803,Crawl 1 Import,Y,N,N,N
46804810,Crawl 1 Import,Y,N,N,N
46805227,Crawl 1 Import,Y,N,N,N
46805234,Crawl 1 Import,Y,N,N,N
46805265,Crawl 1 Import,Y,N,N,N
46805547,Crawl 1 Import,Y,N,N,N
46805744,Crawl 1 Import,Y,N,N,N
46805965,Crawl 1 Import,Y,N,N,N
46806079,Crawl 1 Import,Y,N,N,N
46806087,Crawl 1 Import,Y,N,N,N
46806471,Crawl 1 Import,Y,N,N,N
46808400,Crawl 1 Import,Y,N,N,N
46811859,Crawl 1 Import,Y,N,N,N
46817174,Crawl 1 Import,Y,N,N,N
46822496,Crawl 1 Import,Y,N,N,N
46825387,Crawl 1 Import,Y,N,Y,N
46828921,Crawl 1 Import,Y,N,N,N
46829137,Crawl 1 Import,Y,N,N,N
46829353,Crawl 1 Import,Y,N,N,N
46829545,Crawl 1 Import,Y,N,N,N
46829564,Crawl 1 Import,Y,N,N,N
46829594,Crawl 1 Import,Y,N,N,N
46829652,Crawl 1 Import,Y,N,N,N
46829720,Crawl 1 Import,Y,N,N,N
46829779,Crawl 1 Import,Y,N,N,N
46829802,Crawl 1 Import,Y,N,N,N
46829929,Crawl 1 Import,Y,N,N,N
46829991,Crawl 1 Import,Y,N,N,N
46830001,Crawl 1 Import,Y,N,N,N
46830048,Crawl 1 Import,Y,N,N,N
46830054,Crawl 1 Import,Y,N,N,N
46830056,Crawl 1 Import,Y,N,N,N
46830108,Crawl 1 Import,Y,N,N,N
46830128,Crawl 1 Import,Y,N,N,N
46830202,Crawl 1 Import,Y,N,N,N
46830211,Crawl 1 Import,Y,N,N,N
46830218,Crawl 1 Import,Y,N,N,N
46830283,Crawl 1 Import,Y,N,N,N
46830339,Crawl 1 Import,Y,N,N,N
46830371,Crawl 1 Import,Y,N,N,N
46830435,Crawl 1 Import,Y,N,N,N
46830582,Crawl 1 Import,Y,N,N,N
46830719,Crawl 1 Import,Y,N,N,N
46830818,Crawl 1 Import,Y,N,N,N
46830875,Crawl 1 Import,Y,N,N,N
46830972,Crawl 1 Import,Y,N,N,N
46831005,Crawl 1 Import,Y,N,N,N
46831069,Crawl 1 Import,Y,N,N,N
46831081,Crawl 1 Import,Y,N,N,N
46831130,Crawl 1 Import,Y,N,N,N
46831203,Crawl 1 Import,Y,N,N,N
46831213,Crawl 1 Import,Y,N,N,N
46831238,Crawl 1 Import,Y,N,N,N
46832093,Crawl 1 Import,Y,N,N,N
46832206,Crawl 1 Import,Y,N,N,N
46832290,Crawl 1 Import,Y,N,N,N
46832382,Crawl 1 Import,Y,N,N,N
46832474,Crawl 1 Import,Y,N,N,N
46832679,Crawl 1 Import,Y,N,N,N
46832733,Crawl 1 Import,Y,N,N,N
46832793,Crawl 1 Import,Y,N,N,N
46832989,Crawl 1 Import,Y,N,N,N
46833014,Crawl 1 Import,Y,N,N,N
46833021,Crawl 1 Import,Y,N,N,N
46833166,Crawl 1 Import,Y,N,N,N
46833203,Crawl 1 Import,Y,N,N,N
46833245,Crawl 1 Import,Y,N,N,N
46833264,Crawl 1 Import,Y,N,N,N
46833326,Crawl 1 Import,Y,N,N,N
46833335,Crawl 1 Import,Y,N,N,N
46833493,Crawl 1 Import,Y,N,N,N
46833638,Crawl 1 Import,Y,N,N,N
46833660,Crawl 1 Import,Y,N,N,N
46833702,Crawl 1 Import,Y,N,N,N
46833906,Crawl 1 Import,Y,N,N,N
46833932,Crawl 1 Import,Y,N,N,N
46834123,Crawl 1 Import,Y,N,N,N
46834226,Crawl 1 Import,Y,N,N,N
46834475,Crawl 1 Import,Y,N,N,N
46841655,Crawl 1 Import,Y,N,N,N
46841912,Crawl 1 Import,Y,N,N,N
46845713,Crawl 1 Import,Y,N,N,N
46846708,Crawl 1 Import,Y,N,N,N
46848342,Crawl 1 Import,Y,N,N,N
46855606,Crawl 1 Import,Y,N,N,N
46856797,Crawl 1 Import,Y,N,N,N
46857174,Crawl 1 Import,Y,N,N,N
46857627,Crawl 1 Import,Y,N,N,N
46857634,Crawl 1 Import,Y,N,N,N
46857716,Crawl 1 Import,Y,N,N,N
46857909,Crawl 1 Import,Y,N,N,N
46858014,Crawl 1 Import,Y,N,N,N
46858136,Crawl 1 Import,Y,N,N,N
46858204,Crawl 1 Import,Y,N,N,N
46858212,Crawl 1 Import,Y,N,N,N
46858265,Crawl 1 Import,Y,N,N,N
46858743,Crawl 1 Import,Y,N,N,N
114242,changeset id mentioned in revert changeset,Y,N,Y,N
139849,changeset id mentioned in revert changeset,Y,N,N,N
162016,changeset id mentioned in revert changeset,Y,N,N,N
165849,changeset id mentioned in revert changeset,Y,N,N,N
176099,changeset id mentioned in revert changeset,Y,N,N,N
186468,changeset id mentioned in revert changeset,Y,N,N,N
305667,changeset id mentioned in revert changeset,Y,N,N,N
313428,changeset id mentioned in revert changeset,Y,N,N,N
364673,changeset id mentioned in revert changeset,Y,N,N,N
381206,changeset id mentioned in revert changeset,Y,N,N,N
382350,changeset id mentioned in revert changeset,Y,N,N,N
397590,changeset id mentioned in revert changeset,Y,N,N,N
479256,changeset id mentioned in revert changeset,Y,N,N,N
506124,changeset id mentioned in revert changeset,Y,N,N,N
527472,changeset id mentioned in revert changeset,Y,N,N,N
570511,changeset id mentioned in revert changeset,Y,N,N,N
588679,changeset id mentioned in revert changeset,Y,N,N,N
646416,changeset id mentioned in revert changeset,Y,N,N,N
658640,changeset id mentioned in revert changeset,Y,N,N,N
735343,changeset id mentioned in revert changeset,Y,N,N,N
782076,changeset id mentioned in revert changeset,Y,N,N,N
848955,changeset id mentioned in revert changeset,Y,N,N,N
889770,changeset id mentioned in revert changeset,Y,N,Y,Y
987629,changeset id mentioned in revert changeset,Y,N,N,N
1025189,changeset id mentioned in revert changeset,Y,N,N,N
1044165,changeset id mentioned in revert changeset,Y,N,N,N
1071534,changeset id mentioned in revert changeset,Y,N,N,N
1071544,changeset id mentioned in revert changeset,Y,N,N,N
1071553,changeset id mentioned in revert changeset,Y,N,N,N
1071575,changeset id mentioned in revert changeset,Y,N,N,N
1071585,changeset id mentioned in revert changeset,Y,N,N,N
1071588,changeset id mentioned in revert changeset,Y,N,N,N
